label,text,feat_char_count,feat_word_count,feat_sentence_count,feat_avg_word_length,feat_contains_bangla,feat_bangla_ratio,feat_contains_english,feat_is_code_mixed,feat_has_url,feat_url_count,feat_has_url_shortener,feat_has_phone,feat_phone_count,feat_urgency_word_count,feat_has_urgency,feat_scam_indicator_count,feat_has_scam_indicator,feat_action_word_count,feat_has_action,feat_exclamation_count,feat_question_count,feat_all_caps_words,feat_digit_count,feat_digit_ratio,feat_mentions_bkash,feat_mentions_nagad,feat_mentions_rocket,feat_mentions_dbbl,feat_mentions_otp,feat_mentions_pin,feat_has_spelling_error,feat_readability_score
promo,<PERSON> স্টক শেষ হওয়ার আগে সুযোগ নিন।,38,7,1,4.571428571428571,True,1.0454545454545454,True,True,False,0,False,False,0,1,True,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"শুধুমাত্র মাইজিপিতে নতুন সিমের অফার এখন ২জিবি ইন্টারনেট মাত্র ১৭ টাকায়,মেয়াদ ৭দিন(মাসে সর্বোচ্চ একবার)।ভিজিট করুন <URL>",119,16,2,6.5,True,1.5573770491803278,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,4,0.03361344537815126,False,False,False,False,False,False,False,0
normal,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৪,৫০০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ৩০ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত <URL> লগইন করুন। (IBA)",206,33,5,5.2727272727272725,True,1.5612244897959184,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,13,0.06310679611650485,False,False,False,False,False,False,False,0
smish,কোন ডাউন পেমেন্ট ছাড়াই ১০০% গাড়ি লোন সুবিধা। আজই আবেদন করুন। যোগাযোগ: <DATE_TIME>,83,13,3,5.461538461538462,True,1.3658536585365855,True,True,False,0,False,False,0,1,True,0,False,1,True,0,0,1,3,0.03614457831325301,False,False,False,False,False,False,False,0
smish,আপনার একাউন্টে সমস্যা হয়েছে। দ্রুত এই নাম্বারে যোগাযোগ করুন <DATE_TIME>।,72,10,2,6.3,True,1.25,True,True,False,0,False,False,0,1,True,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,"সাফল্য তোমার দিকে আসবে, ধৈর্য ধরো।",34,6,1,4.833333333333333,True,1.588235294117647,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
smish,"আপনার প্যাকেজ হোল্ডে আছে, এখানে আপনার প্যাকেজ শিপিং সম্পূর্ণ করার জন্য <NRP> আরও তথ্য প্রদান করতে হবে:<URL> xjfF50QsUP4",119,18,1,5.666666666666667,True,1.196969696969697,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,3,0.025210084033613446,False,False,False,False,False,False,False,0
promo,“দ্বাদশ <PERSON> সংসদ নির্বাচনে অংশগ্রহণে ইচ্ছুক প্রার্থীগণ প্রচলিত পদ্ধতির পাশাপাশি অনলাইনেও মনোনয়নপত্র দাখিল করতে পারবেন। অনলাইনে মনোনয়ন দাখিল করতে কমিশনের ওয়েবসাইট <URL>-এ প্রবেশ করুন”-ইসি,191,24,2,7.0,True,1.3392857142857142,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
smish,বাংলাদেশ ব্যাংক অ্যাকাউন্ট আপডেট করতে কল করুন: <PHONE_NUMBER>,61,8,1,6.75,True,1.0833333333333333,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"এপ্রিল-২৪
<NRP>
খরচ:
ডেটা:19৳
ভয়েস:66৳
অন্যান্য:0৳",50,6,1,7.5,True,1.5,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,7,0.14,False,False,False,False,False,False,False,0
promo,‘স্মার্ট মোবাইল ফোনে প্রদর্শন করে ই-ড্রাইভিং লাইসেন্স ব্যবহার করা যাবে।’-বিআরটিএ,80,10,2,7.1,True,1.5714285714285714,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,তুমি কি বাসে যাচ্ছো?,20,4,1,4.25,True,2.0,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
smish,প্রিয়জনের মুখে হাসি ফুটাতে ডায়াল *213*6551# চার্জ ৮২.৬৭ প্রতিদিন,66,9,2,6.444444444444445,True,1.9583333333333333,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,11,0.16666666666666666,False,False,False,False,False,False,False,0
promo,"সর্বকালের সর্বশ্রেষ্ঠ বাঙালি জাতির পিতা বঙ্গবন্ধু <DATE_TIME> রহমান এর ৪৭তম শাহাদত বার্ষিকীতে বিনম্র শ্রদ্ধা""-ডাক ও টেলিযোগাযোগ বিভাগ।",134,17,1,6.9411764705882355,True,1.4444444444444444,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,2,0.014925373134328358,False,False,False,False,False,False,False,0
normal,<PHONE_NUMBER> এই <LOCATION> জরুরি টাকা পাঠান।,46,6,1,6.833333333333333,True,0.5517241379310345,True,True,False,0,False,False,0,1,True,0,False,1,True,0,0,2,0,0.0,False,False,False,False,False,False,False,0
smish,বাংলাদেশ ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। কল করুন: <NRP>,57,8,2,6.25,True,1.5357142857142858,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,আশা করি তোমার দিনটি ভালো কাটুক!,31,6,1,4.333333333333333,True,1.6666666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,"বেশি বেশি আড্ডা+ইন্টারনেটিং,নাও ৫জিবি+১৫০মি@৳১৪৯,৭দিন <URL>",59,5,1,11.0,True,1.9565217391304348,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,8,0.13559322033898305,False,False,False,False,False,False,False,0
promo,"২০০৳ সুপার <PERSON> নাও ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: <URL>",55,6,1,8.333333333333334,True,1.736842105263158,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,14,0.2545454545454545,False,False,False,False,False,False,False,0
normal,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৪,৫০০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ৩০ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত <URL> লগইন করুন। (IBA)",206,33,5,5.2727272727272725,True,1.5612244897959184,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,13,0.06310679611650485,False,False,False,False,False,False,False,0
promo,"৳২৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@ ৳৪৭৩, ৩০দিন <URL>",60,10,1,5.1,True,2.0,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,9,0.15,False,False,False,False,False,False,False,0
normal,শুভ অক্টোবর!,12,2,1,5.5,True,1.4285714285714286,False,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,তুমি সাফল্যের জন্য তৈরি।,24,4,1,5.25,True,1.6666666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,তোমার প্রতিভা সীমাহীন।,22,3,1,6.666666666666667,True,1.7272727272727273,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,আজকের দুপুরে বড় বৃষ্টি হচ্ছে।,29,5,1,5.0,True,1.6,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,আপনার জন্য একটি গল্প আছে?,25,5,1,4.2,True,1.3333333333333333,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
normal,"হ্যালো, কেমন আছেন?",18,3,1,5.333333333333333,True,1.5555555555555556,False,False,False,0,False,False,0,0,False,0,False,0,False,0,1,0,0,0.0,False,False,False,False,False,False,False,0
promo,"১৮ মে আন্তর্জাতিক জাদুঘর দিবস। এবারের প্রতিপাদ্য : ""জাদুঘর, স্থায়িত্ব ও সমৃদ্ধি ""। এ উপলক্ষ্যে বাংলাদেশ জাতীয় জাদুঘরের দিনব্যাপী আয়োজনে আপনি সাদরে আমন্ত্রিত। ",158,23,3,5.869565217391305,True,1.620253164556962,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,2,0.012658227848101266,False,False,False,False,False,False,False,0
smish,মেধাবী ছাত্রছাত্রীদের জন্য শিক্ষাবৃত্তির সুবিধা ও অভিজ্ঞ ডাক্তারের সাথে সরাসরি ফ্রি পরামর্শসহ বছরে ৳১৯০০০০ <LOCATION> কভারেজের সাথে হেলথ প্লাসের অন্যান্ন সুবিধা পেতে START RP লিখে পাঠিয়ে দিন 28477.,197,28,1,6.071428571428571,True,1.5,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,3,11,0.05583756345177665,False,False,False,False,False,False,False,0
smish,ফুটবলে বাজি ধরুন এবং একটি বিলাসবহুল গাড়ি জিতুন! শুরু করুন: <URL>,65,11,2,5.0,True,1.4545454545454546,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,মেধাবী ছাত্রছাত্রীদের জন্য শিক্ষাবৃত্তির সুবিধা ও অভিজ্ঞ ডাক্তারের সাথে সরাসরি ফ্রি পরামর্শসহ বছরে ৳১৯০০০০ <LOCATION> কভারেজের সাথে হেলথ প্লাসের অন্যান্ন সুবিধা পেতে START RP লিখে পাঠিয়ে দিন 28477.,197,28,1,6.071428571428571,True,1.5,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,3,11,0.05583756345177665,False,False,False,False,False,False,False,0
smish,"ইউরোপীয় চ্যাম্পিয়নশিপে বাজি ধরুন <DATE_TIME>,০০০ টাকা <NRP> জিতুন। ক্লিক করুন: <URL>",86,11,2,6.909090909090909,True,1.2093023255813953,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,3,3,0.03488372093023256,False,False,False,False,False,False,False,0
promo,"বাড়ির ডেকোর আইটেমে ২০% ছাড়। স্টক সীমিত, <PERSON> না।",54,9,2,5.111111111111111,True,1.36,True,True,False,0,False,False,0,1,True,0,False,0,False,0,0,1,2,0.037037037037037035,False,False,False,False,False,False,False,0
smish,বিপিএল বাজি ধরুন এবং ৭ দিনের জন্য একটি ফ্রি ছুটি জিতুন। ক্লিক করুন: <URL>,73,14,2,4.285714285714286,True,1.4722222222222223,True,True,False,0,False,False,0,0,False,1,True,1,True,0,0,1,1,0.0136986301369863,False,False,False,False,False,False,False,0
smish,বাংলাদেশ ব্যাংক থেকে গুরুত্বপূর্ণ বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>,81,11,2,6.454545454545454,True,1.641025641025641,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"“আপনার জীবন, স্বাস্থ্য ও সম্পদের অনাকাঙ্খিত/দুর্ঘটনাজনিত ক্ষতি লাঘবের ব্যবস্থা <LOCATION> বীমা। বীমা <PERSON>, ঝুঁকিমুক্ত থাকুন”-বীমা উন্নয়ন ও নিয়ন্ত্রণ কর্তৃপক্ষ।",163,19,2,7.631578947368421,True,1.3222222222222222,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
smish,"আপনার জন্য ৮500 বিনামূল্যে।
এটি এখানে পান: https://cutt
.ly/<PERSON>",68,9,3,6.666666666666667,True,0.8611111111111112,True,True,True,1,False,False,0,0,False,0,False,0,False,0,0,0,4,0.058823529411764705,False,False,False,False,False,False,False,0
normal,"কখনো মনে হয় সব যে ডিস্ট্রাক্শন,  এই মোবাইল ইন্টারনেট  এই অনলাইন দুনিয়া, সবাই এমন ভাবে ভিতরে ঢুকসে যে এসব ছাড়া সিঙ্গেল একটা ডে <PERSON>",134,24,1,4.541666666666667,True,1.356164383561644,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,"৫,<DATE_TIME> বিনিয়োগে ২০,০০০ টাকা পান! কল করুন: <PHONE_NUMBER>",64,8,2,7.125,True,0.875,True,True,False,0,False,False,0,0,False,0,False,1,True,1,0,2,6,0.09375,False,False,False,False,False,False,False,0
promo,নতুন সিজনে সব পোশাকে ২৫% ডিসকাউন্ট। আজই শপিং করুন।,50,9,2,4.666666666666667,True,1.56,False,False,False,0,False,False,0,1,True,0,False,0,False,0,0,0,2,0.04,False,False,False,False,False,False,False,0
normal,"রাগ করে কখনো ভালোবাসার <PERSON> <LOCATION> নেই। রাগ কড়ে বেশি অবহেলা করতে নেই, ভালোবাসার মানুষকে। <PERSON> জীবনের সবচেয়ে দামী জিনিস, ভালোবাসার মানুষকে হারাতে হয়।",163,24,3,5.833333333333333,True,1.2823529411764707,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,3,0,0.0,False,False,False,False,False,False,False,0
normal,শুভ রাত্রি!,11,2,1,5.0,True,1.8,False,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
promo,"হটশট <NRP> ৳২০! হটস্পট ডিলে ২২জিবি@৳১৭৭, ৭দিন: <URL>",52,8,2,5.625,True,1.4761904761904763,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,2,8,0.15384615384615385,False,False,False,False,False,False,False,0
normal,আশা করি তোমার সমস্ত ইচ্ছা পূরণ হোক!,35,7,1,4.142857142857143,True,1.4736842105263157,False,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
smish,বিদেশে পড়াশোনার জন্য ১০০% স্কলারশিপ। কোন ফি নেই। আবেদন করতে আজই যোগাযোগ করুন। যোগাযোগ:<PHONE_NUMBER>,101,14,4,6.285714285714286,True,1.2777777777777777,True,True,False,0,False,False,0,1,True,0,False,1,True,0,0,1,3,0.0297029702970297,False,False,False,False,False,False,False,0
smish,"প্রিয় গ্রাহক, কলকাতা TS ATM.Txn# <US_DRIVER_LICENSE>-<US_BANK_NUMBER>-এ <DATE_TIME> তারিখে A/cXXXXX থেকে 25000 টাকা তোলা হয়েছে৷ আপনার দ্বারা না করা হলে, আপনার কার্ড ব্লক করতে নিবন্ধিত মোবাইল নম্বর থেকে এই এসএমএসটি <UK_NHS> এ ফরোয়ার্ড করুন বা অবিলম্বে <PHONE_NUMBER> -স্টেট ব্যাঙ্ক অফ ইন্ডিয়াতে কল করুন",305,42,2,6.285714285714286,True,0.9710982658959537,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,5,5,0.01639344262295082,False,False,False,False,False,False,False,0
promo,"৫জিবি+১৫০মিনিট ১৩০টাকা (৩০দিন),ডায়াল *১২১*৫২০৫# বা <URL>",56,6,1,8.5,True,2.4375,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,16,0.2857142857142857,False,False,False,False,False,False,False,0
promo,ফ্রি ডেলিভারি সব অর্ডারে। সীমিত সময়ের জন্য।,44,7,2,5.428571428571429,True,1.6363636363636365,False,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
smish,বিপিএলে বাজি ধরুন এবং ৭ দিনের জন্য একটি ফ্রি ছুটি জিতুন। শুরু করুন: <URL>,73,14,2,4.285714285714286,True,1.5142857142857142,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,1,0.0136986301369863,False,False,False,False,False,False,False,0
promo,২০০৳ সেইই ক্যাশব্যাক! নাও ৬০জিবি+১০০০মিনিট@৬৯৯৳ ৩০দিন: <URL>,60,7,2,7.714285714285714,True,2.142857142857143,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,1,14,0.23333333333333334,False,False,False,False,False,False,False,0
smish,"১,<DATE_TIME>,<DATE_TIME> বিনিয়োগে ৩,<DATE_TIME>,০০০ টাকা পান! কল করুন: <PHONE_NUMBER>",87,8,2,10.0,True,0.5625,True,True,False,0,False,False,0,0,False,0,False,1,True,1,0,3,5,0.05747126436781609,False,False,False,False,False,False,False,0
promo,কুল সব আপডেট <DATE_TIME> না করতে এখনই জয়েন স্কিটো টেলিগ্রাম: <URL>,67,11,1,5.181818181818182,True,1.0526315789473684,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
smish,আপনার ব্যাংক অ্যাকাউন্টে লগইন সমস্যা হচ্ছে? এখানে ক্লিক করুন: <URL>,67,10,2,5.8,True,1.4166666666666667,True,True,False,0,False,False,0,0,False,0,False,1,True,0,1,1,0,0.0,False,False,False,False,False,False,False,0
promo,"নতুন স্যামসাং ফোনে ১০% ডিসকাউন্ট! স্টক সীমিত, আজই কিনুন!",56,9,2,5.333333333333333,True,1.6296296296296295,False,False,False,0,False,False,0,2,True,0,False,0,False,2,0,0,2,0.03571428571428571,False,False,False,False,False,False,False,0
normal,আমি স্বাস্থ্য মনে হয় এবং আমার শরীর ভালো মনে হয়।,49,10,1,4.0,True,1.56,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,শুভ দীপাবলী!,12,2,1,5.5,True,1.6666666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
smish,"আপনার ব্যাংক অ্যাকাউন্টে ৫০,০০০ টাকা জমা হয়েছে! নিশ্চিত করতে কল করুন: <PHONE_NUMBER>",85,12,2,6.166666666666667,True,1.3255813953488371,True,True,False,0,False,False,0,0,False,0,False,1,True,1,0,1,5,0.058823529411764705,False,False,False,False,False,False,False,0
normal,তোমার লক্ষ্যে পৌঁছাতে ধৈর্য ধরো।,32,5,1,5.6,True,1.8,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
normal,"তোমার আগে কোনো বই পড়েছি? হ্যাঁ, অনেক বই পড়েছি। তুমি কি?",55,11,3,4.090909090909091,True,1.64,False,False,False,0,False,False,0,0,False,0,False,0,False,0,2,0,0,0.0,False,False,False,False,False,False,False,0
smish,"আড়ং দিচ্ছে ঈদ উপলক্ষে বিশাল অফার ক্লিক করুন 
<URL>",50,9,1,4.555555555555555,True,1.3333333333333333,True,True,False,0,False,False,0,0,False,1,True,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,"আপনার জন্য ৮500 বিনামূল্যে।
এটি এখানে পান: https://cutt
.ly/<PERSON>",68,9,3,6.666666666666667,True,0.8611111111111112,True,True,True,1,False,False,0,0,False,0,False,0,False,0,0,0,4,0.058823529411764705,False,False,False,False,False,False,False,0
normal,"প্রিয় শিক্ষার্থী, আপনার টিউশন ফি আজ পর্যন্ত ২৪,৫০০.০০ টাকা বকেয়া আছে। (পূর্বের লেট ফাইন ও বকেয়াসহ) চলতি মাসের টিউশন ফি (জরিমানা ছাড়া) ৩০ই সেপ্টেম্বর, ২০২৪ মধ্যে পরিশোধ করুন। বিস্তারিত <URL> লগইন করুন। (IBA)",206,33,5,5.2727272727272725,True,1.5612244897959184,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,13,0.06310679611650485,False,False,False,False,False,False,False,0
smish,ইংলিশ প্রিমিয়ার লিগে বাজি ধরুন এবং একটি ফ্রি হোটেল বুকিং জিতুন। এখানে ক্লিক করুন: <URL>,88,15,2,4.933333333333334,True,1.5952380952380953,True,True,False,0,False,False,0,0,False,1,True,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,DXN মাল্টিনেশনাল কোম্পানি দিচ্ছে ভাতাসহ উচ্চবেতনে চাকরির সুযোগ। জরুরি যোগাযোগ করুন <PHONE_NUMBER>,97,12,2,7.166666666666667,True,1.2363636363636363,True,True,False,0,False,False,0,1,True,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
smish,শাকিব আল হাসানের সাথে একান্ত সাক্ষাতের সুযোগ পেতে আজই আইপিএলে বাজি ধরুন। <PERSON> <URL>,87,14,2,5.285714285714286,True,1.2765957446808511,True,True,False,0,False,False,0,1,True,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
smish,কোন ডাউন পেমেন্ট ছাড়াই ১০০% গাড়ি লোন সুবিধা। আজই আবেদন করুন। যোগাযোগ: <DATE_TIME>,83,13,3,5.461538461538462,True,1.3658536585365855,True,True,False,0,False,False,0,1,True,0,False,1,True,0,0,1,3,0.03614457831325301,False,False,False,False,False,False,False,0
smish,আপনার একাউন্টে সমস্যা হয়েছে। দ্রুত এই নাম্বারে যোগাযোগ করুন <DATE_TIME>।,72,10,2,6.3,True,1.25,True,True,False,0,False,False,0,1,True,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,"আপনার জমি বিক্রির টাকা জমা হয়েছে, কল করুন: <PHONE_NUMBER>",58,9,1,5.555555555555555,True,1.0303030303030303,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"১০০'মাদানীএভিনিউ আর্মি হাউজিং(জলসিড়ি)সংলগ্ন প্লট কাঠা৫লক্ষ
<DATE_TIME>",70,6,1,10.833333333333334,True,1.3783783783783783,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.05714285714285714,False,False,False,False,False,False,False,0
smish,"আপনার হাতে থাকা ফোন টি <PERSON> টি করতে পারবেন আমার টিমে 
।২০ জন বিশ্বস্ত লোক চাই। যারা পড়াশোনা কিংবা চাকরির পাশাপাশি হালাল ভাবে দৈনিক ৫০০/১০০০টাকা ইনকাম করতে পারবেন যারা৷আগ্ররহী  তারা ইনবক্সে <NRP>
সব কিছুই শিখিয়ে দেবো কোন সমস্যা নেই ইনশাআল্লাহ",246,40,3,5.125,True,1.575,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,9,0.036585365853658534,False,False,False,False,False,False,False,0
promo,বোনাস সহ ২জিবি-৪৫টাকা-৩দিন। ডায়াল *১২১*৫৫৩৪# বা <LOCATION>,58,7,2,7.428571428571429,True,1.565217391304348,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,1,11,0.1896551724137931,False,False,False,False,False,False,False,0
smish,আপনি একটি লাকি ড্রয়ে জিতেছেন! আপনার পুরস্কার সংগ্রহ করতে এখানে ক্লিক করুন: [<URL>,82,13,2,5.384615384615385,True,1.441860465116279,True,True,False,0,False,False,0,0,False,1,True,1,True,1,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,আপনার ইমেল ঠিকানাটি যাচাই করতে এখানে ক্লিক করুন: [<URL>,55,9,1,5.222222222222222,True,1.3793103448275863,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,শাকিব আল হাসানের সাথে একান্ত সাক্ষাতের সুযোগ পেতে ক্রিকেটে বাজি ধরুন! ক্লিক করুন: <URL>,87,14,2,5.285714285714286,True,1.558139534883721,True,True,False,0,False,False,0,0,False,0,False,1,True,1,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"১০০৳ <NRP>! ৩১জিবি+৪৫০মি.@৩৯৯৳,৩০দিন,নিয়ে নাও: <URL>",53,5,3,9.8,True,2.1333333333333333,True,True,False,0,False,False,0,0,False,0,False,0,False,1,0,2,13,0.24528301886792453,False,False,False,False,False,False,False,0
promo,বিশেষ অফার: সব বাচ্চাদের <PERSON>।,34,5,1,6.0,True,1.0526315789473684,True,True,False,0,False,False,0,1,True,1,True,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,"ইউরোপীয় চ্যাম্পিয়নশিপে বাজি ধরুন এবং <DATE_TIME>,০০০ টাকা <NRP> জিতুন। যোগ দিন: <URL>",87,12,2,6.333333333333333,True,1.2093023255813953,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,3,3,0.034482758620689655,False,False,False,False,False,False,False,0
smish,আপনার ক্রেডিট কার্ডের লিমিট বাড়ানোর জন্য কল করুন <PHONE_NUMBER>,64,9,1,6.222222222222222,True,1.105263157894737,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,শুভ বিজয়া দশমী!,16,3,1,4.666666666666667,True,1.625,False,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
smish,আপনার ব্যাংক অ্যাকাউন্টের নোটিফিকেশন পাওয়া যাচ্ছে না। দয়া করে এখানে ক্লিক করুন: <URL>,87,13,2,5.769230769230769,True,1.5813953488372092,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
promo,"প্রো-লেভেল ইন্টারনেটিংয়ে পকেট সেভিং- ৩জিবি@৳৯৮,৭ দিন <URL>",59,7,1,7.571428571428571,True,1.8333333333333333,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.06779661016949153,False,False,False,False,False,False,False,0
promo,ফ্ল্যাট ১৫% ডিসকাউন্ট সব শপিংয়ে। কোড: DISCOUNT15.,50,7,2,6.285714285714286,True,1.2,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.08,False,False,False,False,False,False,False,0
smish,"Hot wallet টোকেন দিয়ে দিয়েছে 1 টোকেন $5.00
যারা অল্প সময়ে বেশি ইনকাম করতে চান, এখনই জয়েন করুণ
Link:
<URL>",109,20,2,4.5,True,1.1428571428571428,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.03669724770642202,False,False,False,False,False,False,False,0
smish,বাংলাদেশ ব্যাংক অ্যাকাউন্টে ত্রুটি দেখা দিয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>,88,12,2,6.416666666666667,True,1.7073170731707317,True,True,False,0,False,False,0,0,False,0,False,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
smish,স্থিতিশীল কাজ। বেতন 1500 BDT/দিন। <PERSON> <URL>,48,7,3,6.0,True,0.7916666666666666,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,3,4,0.08333333333333333,False,False,False,False,False,False,False,0
promo,"শেখ হাসিনা সরকারের সাফল্য:
২০০৮ সালে এক এমবিপিএস ইন্টারনেট ব্যান্ডউদথের মূল্য ছিল ২৭ হাজার টাকা বর্তমানে একদেশ একরেটের আওতায় তা ৬০ টাকায় নির্ধারিত হয়েছে।",153,24,1,5.416666666666667,True,1.641025641025641,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,8,0.05228758169934641,False,False,False,False,False,False,False,0
smish,শাকিবের সাথে একদিন কাটানোর সুযোগ পেতে আজই আইপিএলে বাজি ধরুন। শুরু করুন: <URL>,77,13,2,5.0,True,1.45,True,True,False,0,False,False,0,1,True,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
normal,"তুমি অনেক শক্তিশালী, সাহস রেখো।",31,5,1,5.4,True,1.6666666666666667,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
