text,label,source
জনতা ব্যাংক অ্যাকাউন্টে সমস্যা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
‘স্মার্ট মোবাইল ফোনে প্রদর্শন করে ই-ড্রাইভিং লাইসেন্স ব্যবহার করা যাবে।’-বিআরটিএ,S2_FakePromo,banglabarta
আপনি কি খবর?,L0_Ham,banglabarta
"লি কুপারে ফ্ল্যাট ৫০% ছাড়
সকল শার্ট, জিন্স, গ্যাবারডিন
আজ ও কাল
<NRP>",S2_FakePromo,banglabarta
আপনার bKash অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় সক্রিয় করতে এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
আপনার ফোন নম্বরটি ৫০০০ টাকা পুরস্কার জিতেছে! বিস্তারিত জানতে কল করুন <PHONE_NUMBER>,S3_LotteryPrize,banglabarta
"ডাটা মিক্সারে করো পকেট সেভিং, নাও ১০জিবি@৳২৪৯,৩০দিন: <URL>",S2_FakePromo,banglabarta
"আমি ভালো আছি, <PERSON>।",L0_Ham,banglabarta
আপনার অ্যাকাউন্টের সুরক্ষা যাচাই করতে কল করুন <PHONE_NUMBER>,L0_Ham,banglabarta
মাশরাফির সাথে একান্ত সময় কাটানোর সুযোগ পেতে ক্যাসিনোতে বাজি ধরুন। শুরু করুন: <URL>,S6_PhishingLink,banglabarta
<DATE_TIME> প্রায় সপ্তাহে একবার মাঠে যায়।,L0_Ham,banglabarta
"Dear Customer,

আপনার ইনকাম ট্যাক্স রিফান্ড অনুমোদিত হয়েছে মোট Rs 20,490/-, এই পরিমাণটি শীঘ্রই ক্রেডিট হবে। দয়া <PERSON> একাউন্ট নম্বর 5XXXXXXXXXX755 যাচাই করুন। যদি এটি ভুল হয়, তাহলে নীচের লিঙ্কে ক্লিক করে আপডেট করুন আপনার ব্যাংক একাউন্ট তথ্য।

লিঙ্ক: [<URL>(<URL>)

ধন্যবাদ।",S6_PhishingLink,banglabarta
"শেখ হাসিনা সরকারের সাফল্য:
২০০৬ সালে পল্লী সমাজসেবা কার্যক্রমের আওতায় সুদমুক্ত ক্ষুদ্রঋণ সহায়থা <DATE_TIME> ছিল ২১ লক্ষ ৭৭ হাজার। বর্তমান সরকারের সময়ে তা দাঁড়িয়েছে ৩৪ লক্ষ ৯০ হাজার।",S2_FakePromo,banglabarta
আমি একটি <PERSON> প্রতিষ্ঠানের ব্যবসায় করতে চাই।,L0_Ham,banglabarta
"সবকিছু ঠিকঠাক হবে, আমি জানি।",L0_Ham,banglabarta
"দৃষ্টিনন্দন স্থাপত্যকলায় অনন্য, ডায়মন্ড ওয়ার্ল্ডের ""দ্য সিগনেচার"" শোরুমের উদ্বোধন হচ্ছে আজ বিকেল ৪টায়। আপনার সপরিবারে উপস্থিতি ও দোয়া আমাদের একান্ত কাম্য। প্রয়োজনে: <PHONE_NUMBER>",S2_FakePromo,banglabarta
<PHONE_NUMBER> এই নাম্বারে দ্রুত টাকা পাঠাও।,L0_Ham,banglabarta
তুমি কি সিনেমার টিকিট কিনছো?,L0_Ham,banglabarta
ফ্রিতে জয়েন করে আপনার ফ্রি সময়কে কাজে লাগিয়ে Dxn কম্পানিতে নেটওয়ার্ক মার্কেটিং বিজনেস <PERSON> প্যাসিব ইনকামের রাস্তা তৈরি করতে চান তাহলে ইনবক্স করুন,S2_FakePromo,banglabarta
"বাউন্ডারিকৃত রেডি প্লট এখনই <NRP> <PERSON>, কাঠা ৪.৫লক্ষ
<DATE_TIME>",S2_FakePromo,banglabarta
100+ মোবাইল <PERSON> এবং প্রতিদিন 25 কোটি টাকা পর্যন্ত নগদ পুরস্কার জিততে  বৃহত্তম সামাজিক গেমিং অ্যাপ ডাউনলোড করুন।,S6_PhishingLink,banglabarta
"২০০৳ ক্যাশব্যাক শেষ দিন,নাও ৬১জিবি+১০০০মি@৳৬৯৯,৩০দিন: <URL>",S2_FakePromo,banglabarta
তোমার পোষা প্রাণী কেমন আছে?,L0_Ham,banglabarta
আসসালামুয়ালাইকুম! আপনি কি বারিতে বসে কোন টাকা ইনভেস্ট না কোরে টাকা ইনকাম করতে পারেন? <PERSON> korun. Amader Bot E Apni Kono Investment Chara Income Corte Parben . বট লিঙ্ক:- <URL>,S6_PhishingLink,banglabarta
আপনার হাতে যদি ডেইলি 3-4 ঘন্টা সময় ফ্রি থাকে তাহলে যানাবেন। আশা করি খুব ভালো একটা কাজের সন্ধান দিতে পারবো।<URL>,S6_PhishingLink,banglabarta
বাংলাদেশ ব্যাংক থেকে একটি জরুরি বার্তা এসেছে। কল করুন: <PHONE_NUMBER>,L0_Ham,banglabarta
আপনার ইন্সুরেন্স পলিসি আপডেট করতে কল করুন <PHONE_NUMBER>,L0_Ham,banglabarta
আজকে কি প্ল্যান?,L0_Ham,banglabarta
নগদ অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে কল করুন: <PHONE_NUMBER>,S1_AccountCompromise,banglabarta
তুমি কি বই পড়ছো?,L0_Ham,banglabarta
"৳১০০ <PERSON> প্রোলেভেল ডিল-১০০জিবি@৳৬৯৮,৩০দিন <URL>",S2_FakePromo,banglabarta
"<DATE_TIME> নাম্বারে কল করুন, আমার <PERSON>।",L0_Ham,banglabarta
আপনার জন্য একটি গল্প আছে?,L0_Ham,banglabarta
"আপনি চাকরির পর্যালোচনায় পাস হয়েছেন এবং প্রতিদিন ২,০০০ টাকা বেতন <PERSON>। যোগাযোগ : <URL>",S6_PhishingLink,banglabarta
ক্যাসিনোতে বাজি ধরুন এবং ৭ দিনের জন্য একটি ফ্রি ট্রিপ জিতুন! আজই যোগ দিন: <URL>,S6_PhishingLink,banglabarta
"ডেইলি ৫০০,৭০০,১০০০ টাকা ইনকাম
ইমারজে'ন্সি লোক লাগবে।
কেউ করতে চাইলে আমাকে মে'সেজ দিন।",S4_LoanJob,banglabarta
ক্যাসিনোতে বাজি ধরুন এবং একটি ফ্রি গাড়ি জিতুন! আজই যোগ দিন: <URL>,S6_PhishingLink,banglabarta
"৫০৳ চিল ক্যাশব্যাকে ৩১জিবি+৪৫০মি.@৪৪৯৳ ৩০দিন, নাও: <URL>",S2_FakePromo,banglabarta
আপনার ইমেল অ্যাকাউন্টে সমস্যা হয়েছে। সুরক্ষার জন্য এখানে ক্লিক করুন: [<URL>,S6_PhishingLink,banglabarta
বাসায় খুব শান্তি আছে।,L0_Ham,banglabarta
আইপিএল স্পেশাল অফার! বেটিং শুরু করুন এবং একটি ফ্রি ল্যাপটপ জিতুন। ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
<DATE_TIME> জীবনটা তিনটি দিনের– গতকালের দিনটিতে যা করা হয়েছে সেগুলো নিয়ে সেটি চলে গেছে; আগামীকালের দিনটিতে হয়ত আপনি না-ও পৌছতে পারেন; কিন্তু আজকের দিনটি আপনার জন্য সুতরাং যা <PERSON> করে নিন। -[ইমাম আল-হাসান আল-বাসরী (রহ)],L0_Ham,banglabarta
"১৭ মে বিশ্ব টেলিযোগাযোগ ও তথ্য সংঘ দিবস, ২০২৩ এর প্রতিপাদ্য বিষয়
“তথ্য ও যোগাযোগ প্রযুক্তির উন্নয়ন
স্বল্পোন্নত দেশসমূহের <DATE_TIME> ও টেলিযোগাযোগ বিভাগ।",S2_FakePromo,banglabarta
আজ কি করবেন?,L0_Ham,banglabarta
কেমন আছে আপনার দিনটি?,L0_Ham,banglabarta
আপনার অ্যাকাউন্টটি ভেরিফাই করতে কল করুন <PHONE_NUMBER>,S1_AccountCompromise,banglabarta
আপনার ব্যাংক একাউন্ট থেকে অজানা লেনদেন হয়েছে। বিস্তারিত জানতে কল করুন <PHONE_NUMBER>,L0_Ham,banglabarta
"৳১০০ ক্যাশব্যাক!৩০জিবি+৬০০মি. @৳৩৯৯,৩০দিন: <URL>",S2_FakePromo,banglabarta
থ্যালাসেমিয়া রোগ  থেকে বাঁচতে বিয়ের আগে রক্ত পরীক্ষা করিয়ে নিন । রোগী ও বাহক কিংবা বাহকে বাহকে বিয়ে নয়-বাংলাদেশ থ্যালাসেমিয়া সমিতি।,S2_FakePromo,banglabarta
৳৬০ <NRP>! <PERSON> ৩০দিন নিয়ে নাও: <URL>,S2_FakePromo,banglabarta
আপনি আমাদের ভাগ্যবান গ্রাহক! আপনার বিনামূল্যের ১ বছরের ইন্টারনেট সাবস্ক্রিপশন দাবি করুন। কল <PERSON>।,S3_LotteryPrize,banglabarta
আমার প্রিয় মানুষ যারা জীবন নিয়ে আমার পরিবারে সমস্যা আছে সেগুলোকে আমি সমাধান করতে চাই।,L0_Ham,banglabarta
"১০,<DATE_TIME> বিনিয়োগে <DATE_TIME>,০০০ টাকা অর্জন করুন! কল করুন: <PHONE_NUMBER>",L0_Ham,banglabarta
আপনার ব্যাংক তথ্য আপডেট করুন। এখানে ক্লিক করুন: [<URL>,S6_PhishingLink,banglabarta
"আপনার ছেলে সমস্যায় আছে, তাই দ্রুত টাকা পাঠান।",L0_Ham,banglabarta
"bKash থেকে ১,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>",S6_PhishingLink,banglabarta
"<DATE_TIME> এই নাম্বারে কল করুন, আমার <PERSON>।",L0_Ham,banglabarta
‘শেখ হাসিনা ইয়ুথ ভলান্টিয়ার অ্যাওয়ার্ড-২০২৪’ প্রদানের লক্ষ্যে ১৮-৪৫ বছরের যুবদের নিকট হতে দরখাস্ত আহবান করা হয়েছে। এ বিষয়ে সকল তথ্য যুব ও ক্রীড়া মন্ত্রণালয়ের ওয়েবসাইটে <URL> পাওয়া যাবে।,S2_FakePromo,banglabarta
শুভ রথযাত্রা!,L0_Ham,banglabarta
"<PERSON> অর্জন নয়, দুনিয়া বিমুখীতাতেই রয়েছে দেহ ও মনের প্রশান্তি। - [উমার ইবনুল খাত্তাব (রা)]",L0_Ham,banglabarta
আপনি ৪ ভরি সোনা জিতেছেন! বিস্তারিত জানতে কল করুন: <PHONE_NUMBER>,S3_LotteryPrize,banglabarta
"প্রিয় গ্রাহক আপনার কাছে পল্লি বিদ্যুৎ  জামালপুর শাখার পাওনা রয়েছে ৫০৩৮/- টাকা, জলদি <LOCATION> না করলে বিদ্যুৎ লাইন বিচ্ছিন্ন করা হবে।",L0_Ham,banglabarta
কি খাবে আজ? মাছের কারি। তুমি কি পছন্দ করো?,L0_Ham,banglabarta
"[<NRP>] ডেলিভার চার্জ এখন ৳৩০! 
পাঠাও ফুড-এর ডেলিভারি চার্জ এখন ৳৩০ <LOCATION>।
এখনই অর্ডার করুন পাঠাও ফুড-এ: <NRP>",S2_FakePromo,banglabarta
আপনার একাউন্ট সুরক্ষিত নয়। ৪০০০ টাকা পাঠান এই নাম্বারে: <DATE_TIME>।,L0_Ham,banglabarta
"<LOCATION>
<NRP>
খরচ:
ডেটা:287৳
ভয়েস:101৳
অন্যান্য:0৳",S2_FakePromo,banglabarta
"তুমি একা নও, আমরা সবাই তোমার পাশে আছি।",L0_Ham,banglabarta
"আপনি সরকারী বোনাস স্কিমের জন্য নির্বাচিত হয়েছেন,  <DATE_TIME>,০০০ পর্যন্ত পেতে যোগাযোগ করুন <DATE_TIME> নম্বরে 
বোনাস স্কিম 
বাংলাদেশ অর্থমন্ত্রণালয়",S5_Impersonation,banglabarta
"<URL>
ঘরে বসে আয়,<PERSON> ৩০০থেকে ৪০০ টাকা ইনকাম করতে চাইলে
এই লিংকে ক্লিক করে startকরুন ধন্যবাদ ☺️☺️",S6_PhishingLink,banglabarta
আজ ধানমন্ডি শাখার শুভ উদ্বোধনে ফ্ল্যাট৫০%ছাড়! ০১৮৯৬০০১৯২৯ <URL>,S2_FakePromo,banglabarta
আপনার ইমেইল বাক্সটি <PERSON>। ক্লিয়ার করতে এখানে ক্লিক করুন: [<URL>,S6_PhishingLink,banglabarta
"ইউরোপীয় চ্যাম্পিয়নশিপে বাজি ধরুন এবং ৫,০০০ টাকা <NRP> জিতুন। শুরু করুন: <URL>",S6_PhishingLink,banglabarta
"<URL>
উপরে দেওয়া <NRP> এ ক্লিক করে ডেলি ২০০ থেকে ৩০০ টাকা ইনকাম করতে চাইলে এখনি ক্লিক করুন",S6_PhishingLink,banglabarta
আমাদের কোম্পানির জন্য কাজ করুন। আপনার মোবাইল/কম্পিউটার দিয়ে অনলাইনে বসে আয় করুন। যোগাযোগের নম্বর: <DATE_TIME>,S4_LoanJob,banglabarta
"প্রো-লেভেল আড্ডা+ইন্টারনেটিং-১০জিবি+২৫০মি@২৫৮৳,৩০দিন <URL>",S2_FakePromo,banglabarta
ঈদ <LOCATION> ডায়মন্ড গহনায় ২৫% ছাড় চাঁদরাত পর্যন্ত। ফোন: <PHONE_NUMBER>,S2_FakePromo,banglabarta
নগদ অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
"“পাসপোর্ট ও ভিসা সংক্রান্ত তথ্য পেতে পাসপোর্ট বাতায়নে দেশ থেকে <PHONE_NUMBER> নম্বরে ও বিদেশ থেকে <DATE_TIME> নম্বরে ফোন করুন। 
পাসপোর্ট ও ভিসা পেতে সরকার কর্তৃক নির্ধারিত ফি ব্যতীত কোন অর্থ লেনদেন করবেন না।”",S2_FakePromo,banglabarta
শাকিব আল হাসানের সাথে একান্ত সাক্ষাতের সুযোগ পেতে ক্রিকেটে বাজি ধরুন! ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
"ডাটা মিক্সারে করো পকেট সেভিং, নাও ৬০জিবি@ ৳৫৬৯,৩০দিন: <URL>",S2_FakePromo,banglabarta
"<URL>
এই লিংক থেকে একাউন্ট করলেই পাবেন ৮৫ টাকা। শুধু ২ মিনিটে ৪ টাস্ক কমপ্লিট করতে হবে। এভাবে প্রতিদিন ৪ করে টাস্ক আসবে আর ৮৫ টাকা করে পাবেন। বাকি কিছু জানতে ইনবক্সে নক দিন💝💝",S6_PhishingLink,banglabarta
মাশরাফির সাথে একান্ত সময় কাটানোর সুযোগ পেতে বিপিএলে বাজি ধরুন। ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
শুভ দুর্গাপূজা!,L0_Ham,banglabarta
শুভ আশুরা!,L0_Ham,banglabarta
"<PERSON> দিবস-২০২৩
এবারের প্রতিপাদ্য “সবার জন্য স্বাধীনতা, সমতা এবং ন্যায়বিচার”। জাতীয় <PERSON> কমিশন।",S2_FakePromo,banglabarta
"<PERSON>: অভিনন্দন!! আপনার মার্চ মাসের বিল পরিশোধ হয়েছে। ধন্যবাদ, এখানে আপনার জন্য একটি ছোট উপহার রয়েছে। আমাদের সাথে যোগাযোগ করুন: <PHONE_NUMBER>",S3_LotteryPrize,banglabarta
"হাই, কেমন আছো?",L0_Ham,banglabarta
"৳৩০ ক্যাশব্যাকে পকেট সেভিং- ১২জিবি+২০০মি.@৳১৬৯,৭দিন: <URL>",S2_FakePromo,banglabarta
"মহান স্বাধীনতা দিবসের শুভেচ্ছা। বিশ্বস্ত ও স্মার্ট ব্যাংকিং সেবায় ২৪/৭ সোনালী ব্যাংক আপনার পাশে।
মোঃ আফজাল করিম
সিইও এন্ড এমডি",L0_Ham,banglabarta
শুভ বৈশাখী!,L0_Ham,banglabarta
"আপনার একাউন্ট থেকে ২০০০/- টাকা কাটা হয়েছে, বিস্তারিত জানতে কল করুন।",L0_Ham,banglabarta
"তোমার জন্য স্পেশাল গিফট, ৬০পয়সা/মিনিট কলরেট, নাও: <URL>",S2_FakePromo,banglabarta
"করো ফুলঅন <PERSON>! নাও <LOCATION>, ৩০দিন: <URL>",S2_FakePromo,banglabarta
"ইন্টারনেটিংয়ে পকেট সেভিং, নাও ২জিবি@৳৬৯, ৭দিন: <URL>",S2_FakePromo,banglabarta
আপনার ব্যাংক অ্যাকাউন্টের বিবরণ আপডেট করুন। দয়া করে এখানে লগইন করুন: <URL>,S6_PhishingLink,banglabarta
"bKash অ্যাকাউন্টে ১০,০০০ টাকা জমা হয়েছে। বিস্তারিত জানতে এখানে ক্লিক করুন: <URL>",S6_PhishingLink,banglabarta
"আপনার সাম্প্রতিক অ্যামাজন কেনার জন্য আপনাকে ধন্যবাদ. আপনাকে $180.34 চার্জ করা হয়েছে।  যদি কোন ভুল হয়ে থাকে, অনুগ্রহ করে কল করুন <PHONE_NUMBER>",L0_Ham,banglabarta
হা হা হা ভালো কৌতুক। মেয়েরা অবস্থা অনুসন্ধানকারী।,L0_Ham,banglabarta
আপনার মোবাইল সিম পুনরায় চালু করতে কল করুন <PHONE_NUMBER>,L0_Ham,banglabarta
আজকে সিনেমা দেখবে?,L0_Ham,banglabarta
"হ্যাঁ, বসে থাকলে সময় কাটানো কঠিন হয়। আমি ইউটিউবেও দেখেছি, আবার ডার্ক সিরিজেও ছিল।",L0_Ham,banglabarta
শুভ নববর্ষের শুভেচ্ছা!,L0_Ham,banglabarta
"সিস্টেম আপগ্রেডেশনের জন্য ৩ অক্টোবর রাত ১২:০১মিনিট থেকে সকাল ৮টা পর্যন্ত,<DATE_TIME> সকল সেবা বন্ধ থাকবে। বিস্তারিত: <URL>",S2_FakePromo,banglabarta
"দুর্গা পূজায় কেনাকাটা করুন ২৫% ছাড়ে, ২৫ অক্টোবর পর্যন্ত। <PHONE_NUMBER>",S2_FakePromo,banglabarta
"প্রিয় গ্রাহক আপনার
বিদ্যুৎ সংযোগ বিচ্ছিন্ন করা হবে
আজ রাত ১০.৩০ মিনিটে
থেকে
বিদ্যুৎ অফিস।
কারণ আপনার
আগের মাসের বিল ছিল না
আপডেট অবিলম্বে দয়া করে
আমাদের সাথে যোগাযোগ করুন
বিদ্যুৎ কর্মকর্তা
<PHONE_NUMBER> ধন্যবাদ",S5_Impersonation,banglabarta
নগদ অ্যাকাউন্ট ব্লক হয়েছে। পুনরায় চালু করতে কল করুন: <NRP>,S1_AccountCompromise,banglabarta
"<PERSON> অফার: সব জুয়েলারিতে ১৫% ছাড়। স্টক সীমিত, এখনই কিনুন!",S2_FakePromo,banglabarta
তুমি কি মিউজিয়ামে যাচ্ছো?,L0_Ham,banglabarta
আপনার পরিচয় যাচাই করতে হবে। এখানে ক্লিক করুন: [<URL>,S6_PhishingLink,banglabarta
তোমার প্রিয় ঋতু কোনটা?,L0_Ham,banglabarta
"একটা American website আছে কাজ Simple 
প্রতিদিন ৩ টা কাজ করলে ৮৫ টাকা দেয়, কোন ইনভেস্ট লাগবে না কেউ করতে চাইলে inbox সব বুঝাই <LOCATION> 🤟😊 
invited করলে টাকা খুব দ্রত পেয়ে <PERSON>অনেকেই এটা করতে চাইছিলেন না..  এখন <PERSON> ইনকাম করছে..",S4_LoanJob,banglabarta
"ইসলামী ব্যাংক <PERSON> ইদ উপলক্ষে গিফ্ট ভাউচার ও বিশাল অফার বিস্তারিত নিচের লিংকে
<URL>",S6_PhishingLink,banglabarta
তোমার জন্য একটি গল্প আছে?,L0_Ham,banglabarta
"শেখ হাসিনা সরকারের সাফল্যঃ
<PERSON> প্রধানমন্ত্রী শেখ হাসিনার নির্দেশে এখন পর্যন্ত ১৩ লাখ গৃহহীন পরিবারকে জমিসহ ঘর নির্মাণ করে দিয়েছে সরকার। ফলে ভাগ্য বদলে <DATE_TIME> প্রায় ৫০ লাখ অসহায় মানুষের।",S2_FakePromo,banglabarta
"মেগা <NRP> ২৫০৳! নাও-৬০জিবি+১৬০০মি.@৭৪৯৳, ৩০দিন: <URL>",S2_FakePromo,banglabarta
আপনার চাকরির <DATE_TIME> হয়েছে এবং <DATE_TIME> প্রতি মাসে 40000 টাকা। যোগাযোগের তথ্য: <DATE_TIME>,S4_LoanJob,banglabarta
"আজই শেষ দিন! ৪০জিবি(বোনাসসহ)৫০০টাকা <PERSON> *১২১*৫০৪৯#, <URL>",S2_FakePromo,banglabarta
ক্যাশব্যাক পাও upto 99tk! skitto app থেকে চিল ডিলে- <URL>,S2_FakePromo,banglabarta
শাকিব আল হাসানের সাথে ফ্রি ম্যাচ টিকিট জিততে আজই আইপিএলে বাজি ধরুন। <PERSON> দিন: <URL>,S6_PhishingLink,banglabarta
তোমার এখন কি কাজ হচ্ছে?,L0_Ham,banglabarta
আমি সকালে বাজারে <DATE_TIME>।,L0_Ham,banglabarta
শুভ মহালয়া!,L0_Ham,banglabarta
তুমি কি পার্কে যাচ্ছো?,L0_Ham,banglabarta
"আমি বইটি <NRP>, খুব মজার লাগছে।",L0_Ham,banglabarta
রমজানের <NRP>  <URL>,S6_PhishingLink,banglabarta
তুমি কি খেলছো?,L0_Ham,banglabarta
এখানে অবস্থান করতে চাও?,L0_Ham,banglabarta
শুভ কার্তিক পূর্ণিমা!,L0_Ham,banglabarta
শুভ কলকাতার কল্যাণ মেলা!,L0_Ham,banglabarta
"সুবর্ণ সুযোগ! ঘরে বসে ডাটা এন্ট্রি করে প্রতিদিন ১০০০-২০০০ টাকা আয় করুন। রেজিস্ট্রেশন ফি মাত্র <PERSON>। নাম,বয়স,শহর, <LOCATION> পরিচয়পত্র নম্বর সহ যোগাযোগ  whatsapp <PHONE_NUMBER>",S4_LoanJob,banglabarta
আমি অনেক সময় মিলার মধ্যে পান তা হল আমি একটি মহান এবং আমি অন্য ব্যপারের মধ্যে আমার প্রেমের অমন্ত্রণ <LOCATION>।,L0_Ham,banglabarta
ঘরে বসে অনলাইন ইনকাম করুন! কোন <PERSON> প্রয়োজন নেই। বিস্তারিত জানতে কল করুন: <PHONE_NUMBER>,S4_LoanJob,banglabarta
বড় ডিসকাউন্ট! শীতের পোশাকে ৩০% ছাড়। আজই ভিজিট করুন আমাদের স্টোরে!,S2_FakePromo,banglabarta
<PERSON> রেস্টুরেন্টটা ট্রাই করেছো?,L0_Ham,banglabarta
ইলেকট্রনিক্স পণ্যে মেগা সেল! সব পণ্যে ১০-৫০% ছাড়। আজই ভিজিট করুন।,S2_FakePromo,banglabarta
"হাই, কি হচ্ছে?",L0_Ham,banglabarta
"এই নাম্বারে ২০০০/- টাকা পাঠাও <DATE_TIME> , বিকাশ রকেট বা নগদে",L0_Ham,banglabarta
রেটলিস্ট হালনাগাদের জন্য জনমত সংগ্রহ করা হচ্ছে। মতামত প্রদানের জন্য বিটিআরসি’র ওয়েবসাইটের নোটিশ বোর্ড দেখুন (<URL>)। আপনার মূল্যবান মতামত আমাদের কাছে অত্যন্ত গুরুত্বপূর্ণ।-বিটিআরসি,S2_FakePromo,banglabarta
"জরুরি, <DATE_TIME> <LOCATION> বিকাশ করুন।",L0_Ham,banglabarta
"হাই, কি তুমি?",L0_Ham,banglabarta
ব্যায়াম করতে অভ্যাস করতে হবে।,L0_Ham,banglabarta
এপ্রিলে ৫জিবি ডাটা use করে মে মাসে পাবে lowest কলরেট- <URL>,S2_FakePromo,banglabarta
"আপনার সিভি পাস হয়েছে এবং আপনি বাড়ি থেকে আপনার মোবাইল ফোনের মাধ্যমে কাজ করতে পারবেন এবং প্রতিদিন ২,<DATE_TIME> পাবেন। এখনই যোগ দিন: <URL>",S6_PhishingLink,banglabarta
আপনার ক্রেডিট কার্ডের নিরাপত্তা নিশ্চিত করতে এখানে ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
কবে <PERSON> দেখা হবে? আমি এখানে আসতে চেষ্টা করবো। তুমি?,L0_Ham,banglabarta
আজই ক্যাসিনোতে বাজি ধরুন এবং একটি <PERSON> গাড়ি জিতুন! ক্লিক করুন: <URL>,S6_PhishingLink,banglabarta
তুমি কি গ্রামে যাচ্ছো?,L0_Ham,banglabarta
সপ্তাহান্তে বন্ধুদের সঙ্গে পিকনিকে যাব।,L0_Ham,banglabarta
"<DATE_TIME>,০০০ টাকা বিনিয়োগে ১,<DATE_TIME>,০০০ টাকা পান! কল করুন: <PHONE_NUMBER>",L0_Ham,banglabarta
"Hot wallet টোকেন দিয়ে দিয়েছে 1 টোকেন $5.00
যারা অল্প সময়ে বেশি ইনকাম করতে চান, এখনই জয়েন করুণ
Link:
<URL>",S6_PhishingLink,banglabarta
"৩,২০০ টাকা বিনিয়োগে দ্বিগুণ লাভ! কল করুন: <PHONE_NUMBER>",L0_Ham,banglabarta
"হাই, কি খবর?",L0_Ham,banglabarta
"৮,০০০ টাকা বিনিয়োগে <DATE_TIME>,০০০ টাকা পান! কল করুন: <PHONE_NUMBER>",L0_Ham,banglabarta
আমি আমার <PERSON> একটি বিশেষ স্থান রেখে আসতে পারি তা হল বোতামের জন্য।,L0_Ham,banglabarta
বিদ্যালয়ের বই পড়া খুব পছন্দ।,L0_Ham,banglabarta
"আজ তোমার কাছে আসতে পারবো না? হ্যাঁ, আমি এখানে রয়েছি। আপনি কি চান?",L0_Ham,banglabarta
"৳৩৫ ক্যাশব্যাকে এবার আরো বেশি ডাটা ৫০জিবি@৳৪৬৩, ৩০দিন <PERSON>",S2_FakePromo,banglabarta
"ধৈর্য ধরো, সব ঠিক হয়ে যাবে।",L0_Ham,banglabarta
"আয় করুন 
<URL>",S6_PhishingLink,banglabarta
"হাই, কেমন কাটছে দিনটি?",L0_Ham,banglabarta
আজকের ক্লাস কেমন হলো?,L0_Ham,banglabarta
"১,<DATE_TIME>,<DATE_TIME> বিনিয়োগে ৩,<DATE_TIME>,০০০ টাকা পান! কল করুন: <NRP>",L0_Ham,banglabarta
"গভঃ রেজিঃ  - <PHONE_NUMBER> National agancy company পার্ট-টাইম চাকরি
পড়াশোনার পাশাপাশি অনলাইন প্লাটফর্মে বিজ্ঞাপন প্রচার করার জন্য ছেলে মেয়ে কর্মী নিয়োগ চলছে।
পদের_নামঃ কল সেন্টার
<PERSON> <DATE_TIME> হাজার 
দৈনিক কাজের সময়ঃ ৪/৫ঘন্টা
আগ্রহী আপুরা ও ভাইয়েরা সরাসরি ইনবক্স_এ যোগাযোগ করুন।বা ফোন . <PHONE_NUMBER>",S4_LoanJob,banglabarta
তুমি কি থিয়েটারে যাচ্ছো?,L0_Ham,banglabarta
"জরুরি, <DATE_TIME> এই নাম্বারে রকেটে টাকা পাঠান।",L0_Ham,banglabarta
<PERSON> একটি <PERSON> গাড়ি আসছে।,L0_Ham,banglabarta
আল্লাহর কাছে আপনি প্রার্থনা করা বন্ধ করে দিলে তিনি রাগান্বিত হন। অথচ আদম সন্তানের কাছে কিছু প্রার্থনা করলে সে রেগে যায়। – [ইমাম ইবনুল কাইয়্যিম (রাহিমাহুল্লাহ)],L0_Ham,banglabarta
"ইংলিশ প্রিমিয়ার লিগে বাজি ধরুন <DATE_TIME>,০০০ টাকা জিতুন। শুরু করুন: <URL>",S6_PhishingLink,banglabarta
আমি একটি প্রতিষ্ঠানের পরিচালক হিসাবে পরিচালক করতে চাই।,L0_Ham,banglabarta
"আমি হলে তো আগে থেকেই সরিয়ে দিতাম... কিন্তু এখন যেটা হচ্ছে, তারা একটু জিদ করছে যে বাইরের থেকে এসে সব <PERSON>, এটা ঠিক না",L0_Ham,banglabarta
"আপনার পরবর্তী গ্রামীণফোন রিচার্জে BDT 2,000 ডিসকাউন্ট পান।",L0_Ham,banglabarta
আপনার পেন্ডিং বিলটি পেমেন্ট করুন এবং অবিলম্বে যোগাযোগ করুন <PHONE_NUMBER>,L0_Ham,banglabarta
কাল কি করব?,L0_Ham,banglabarta
আমি আমার পরিবারের সঙ্গে একটি নতুন সময় পালন করতে চাই।,L0_Ham,banglabarta
শুভ নভেম্বর!,L0_Ham,banglabarta
আপনার পাসওয়ার্ড রিসেট করতে হবে। এখানে ক্লিক করুন: [<URL>,S6_PhishingLink,banglabarta
অন্যায়ের প্রতি আনুগত্য সম্মান এর পথে বাধা হয়ে দাড়াতে পারে। — সংগৃহীত,L0_Ham,banglabarta
